,id_,time,hasDroplet,hasMCP,phenotype,hasBoth,droplet_error,mcp_error,droplet_mean,mcp_mean,mcp_mean_z,mcp_error_z,droplet_mean_z,droplet_error_z,rel_time
124,3,1270.251,True,True,1,True,105.10629540295545,100.40784185601352,945.0,1233.4291102724424,-0.021275609971908027,0.4340081510924617,0.7228529037821338,0.5671290682095727,0.7257548644534946
125,3,1310.259,True,True,1,True,86.06731861359069,153.73948126473397,943.75,1254.7169765684944,0.07074018601643815,0.6645316419538717,0.71610819517506,0.46439918771268557,0.748613339366764
126,3,1350.244,True,True,1,True,70.8725381700604,157.22252525171183,1058.25,1273.977427026827,0.1539925728630362,0.6795869349769976,1.3339235035830295,0.382411694560624,0.7714586732851573
127,3,1400.261,True,True,1,True,43.5,12.118650991554206,1041.25,1439.718671760375,0.870401270200875,0.052382296176842556,1.2421954665268244,0.2347158595261718,0.8000357663599672
128,3,1430.246,True,True,1,True,35.68846685788935,241.70079207468925,977.5,1652.3439077411801,1.7894638039416182,1.04474025082969,0.8982153275660553,0.19256664767174242,0.8171676242452498
129,3,1470.244,True,True,1,True,26.482698754721607,173.6421796227179,1019.0,1474.4381679813168,1.0204746517532963,0.7505601149937217,1.122139653320909,0.1428944689836129,0.840020385682486
130,3,1510.2489999999998,True,True,1,True,144.27057912131636,95.13744680111317,895.0,1451.6297398069753,0.9218862989086394,0.4112271175494411,0.4530645594991778,0.7784504133976631,0.8628771465529455
131,3,1550.245,True,True,1,True,67.14350303640703,78.0796419245874,968.25,1351.272655839873,0.4880975463921509,0.33749556213195414,0.8483044838737085,0.36229069027099775,0.8857287652949752
132,3,1590.251,True,True,1,True,23.697749541535234,122.37208357214061,1029.75,1469.8764823464485,1.0007569811843648,0.5289475478682059,1.1801441473417444,0.12786753224085945,0.9085860975130381
133,3,1630.3629999999998,True,True,1,True,42.39889935678362,58.044553099168525,1019.5,1468.8627744275889,0.9963752766134912,0.25089483755346337,1.1248375367637384,0.22877457713772692,0.9315039925770519
134,3,1670.254,True,True,1,True,125.6141579069281,77.78956175671905,1032.75,1566.1787346381125,1.4170189154173598,0.33624170431569245,1.1963314479987217,0.6777847136041586,0.9542956198207339
135,3,1710.2559999999999,True,True,1,True,67.68800977031802,69.33532446680692,929.5,1558.8293522263803,1.3852515572785262,0.29969866318197885,0.6392185170544175,0.36522872167485304,0.9771506666483835
136,3,1750.248,True,True,1,True,69.52457599055651,106.17350460450551,947.5,1540.836036666622,1.3074763011455193,0.458929955834407,0.7363423209962817,0.3751384048693361,1.0
